Month,Dist_Name,Documents_Registered_Cnt,Documents_Registered_Rev,Estamps_Challans_Cnt,Estamps_Challans_Rev,Slot_Booking_Cnt
2019-01-01,Adilabad,945,12390300,0,0,877
2019-01-01,Bhadradri Kothagudem,557,9981040,0,0,38
2019-01-01,Hanumakonda,3913,120275730,0,0,859
2019-01-01,Hyderabad,5206,643949380,0,0,236
2019-01-01,Jagtial,2181,28766596,0,0,904
2019-01-01,Jangaon,1928,21234517,0,0,4
2019-01-01,Jogulamba Gadwal,1831,14755487,0,0,37
2019-01-01,Kamareddy,2271,19843106,0,0,1683
2019-01-01,Karimnagar,2542,52374162,0,0,866
2019-01-01,Khammam,3545,74917300,0,0,336
2019-01-01,Komaram Bheem Asifabad,314,3781265,0,0,194
2019-01-01,Mahabubabad,1060,14227193,0,0,156
2019-01-01,Mahabubnagar,3978,69809982,0,0,206
2019-01-01,Mancherial,1455,22890210,0,0,256
2019-01-01,Medak,2065,37288685,0,0,254
2019-01-01,Medchal-Malkajgiri,13902,988258217,0,0,965
2019-01-01,Mulugu,572,5369239,0,0,75
2019-01-01,Nagarkurnool,2433,18890209,0,0,188
2019-01-01,Nalgonda,6194,97685727,0,0,426
2019-01-01,Narayanpet,1152,8796944,0,0,3
2019-01-01,Nirmal,1495,15989191,0,0,385
2019-01-01,Nizamabad,4874,67524377,0,0,1801
2019-01-01,Peddapalli,1417,22788970,0,0,267
2019-01-01,Rajanna Sircilla,1773,20200345,0,0,146
2019-01-01,Ranga Reddy,24780,1478710536,0,0,1966
2019-01-01,Sangareddy,7257,288187545,0,0,327
2019-01-01,Siddipet,4381,46962905,0,0,419
2019-01-01,Suryapet,3075,44628858,0,0,405
2019-01-01,Vikarabad,2040,26122394,0,0,347
2019-01-01,Wanaparthy,1801,17557355,0,0,13
2019-01-01,Warangal,814,10754469,0,0,14
2019-01-01,Yadadri Bhuvanagiri,7860,121000730,0,0,346
2019-02-01,Adilabad,716,9758880,0,0,1089
2019-02-01,Bhadradri Kothagudem,646,16054971,0,0,31
2019-02-01,Hanumakonda,4872,136939874,0,0,775
2019-02-01,Hyderabad,5928,763316759,0,0,158
2019-02-01,Jagtial,2536,32399610,0,0,1065
2019-02-01,Jangaon,3123,35679052,0,0,42
2019-02-01,Jogulamba Gadwal,2102,15303720,0,0,55
2019-02-01,Kamareddy,3465,28637950,0,0,1641
2019-02-01,Karimnagar,3261,65365573,0,0,1227
2019-02-01,Khammam,5150,99047771,0,0,204
2019-02-01,Komaram Bheem Asifabad,567,5712585,0,0,146
2019-02-01,Mahabubabad,1175,17815909,0,0,75
2019-02-01,Mahabubnagar,4470,60386958,0,0,272
2019-02-01,Mancherial,1856,31190026,0,0,276
2019-02-01,Medak,2773,46143449,0,0,286
2019-02-01,Medchal-Malkajgiri,15650,1189013348,0,0,1088
2019-02-01,Mulugu,677,6121255,0,0,34
2019-02-01,Nagarkurnool,3468,25499212,0,0,309
2019-02-01,Nalgonda,8000,95262204,0,0,696
2019-02-01,Narayanpet,1988,14510161,0,0,2
2019-02-01,Nirmal,1576,16929767,0,0,565
2019-02-01,Nizamabad,5405,72341602,0,0,1654
2019-02-01,Peddapalli,1913,34104512,0,0,424
2019-02-01,Rajanna Sircilla,2319,25058464,0,0,279
2019-02-01,Ranga Reddy,31253,1784706066,0,0,1839
2019-02-01,Sangareddy,8911,327345591,0,0,465
2019-02-01,Siddipet,5865,48485102,0,0,275
2019-02-01,Suryapet,3832,56683041,0,0,429
2019-02-01,Vikarabad,2642,34313539,0,0,349
2019-02-01,Wanaparthy,2364,18605728,0,0,10
2019-02-01,Warangal,1001,12865195,0,0,17
2019-02-01,Yadadri Bhuvanagiri,9982,144509204,0,0,214
2019-03-01,Adilabad,1112,11774288,0,0,973
2019-03-01,Bhadradri Kothagudem,792,16268155,0,0,34
2019-03-01,Hanumakonda,5244,144291503,0,0,1050
2019-03-01,Hyderabad,5979,734585317,0,0,143
2019-03-01,Jagtial,2698,33396770,0,0,920
2019-03-01,Jangaon,3242,37616500,0,0,45
2019-03-01,Jogulamba Gadwal,2735,19481446,0,0,51
2019-03-01,Kamareddy,3740,26243974,0,0,1451
2019-03-01,Karimnagar,3266,71563860,0,0,1278
2019-03-01,Khammam,4978,98940158,0,0,169
2019-03-01,Komaram Bheem Asifabad,535,5363150,0,0,228
2019-03-01,Mahabubabad,1537,17835293,0,0,105
2019-03-01,Mahabubnagar,4810,68266260,0,0,167
2019-03-01,Mancherial,2297,31602441,0,0,186
2019-03-01,Medak,2847,48218242,0,0,230
2019-03-01,Medchal-Malkajgiri,16305,1382367313,0,0,961
2019-03-01,Mulugu,636,5860418,0,0,4
2019-03-01,Nagarkurnool,4102,29533211,0,0,219
2019-03-01,Nalgonda,8520,106200864,0,0,622
2019-03-01,Narayanpet,2161,17108482,0,0,3
2019-03-01,Nirmal,1872,19953492,0,0,832
2019-03-01,Nizamabad,5699,73100897,0,0,1787
2019-03-01,Peddapalli,1863,30910325,0,0,369
2019-03-01,Rajanna Sircilla,2574,28002367,0,0,350
2019-03-01,Ranga Reddy,33786,2637472252,0,0,1534
2019-03-01,Sangareddy,11300,425659111,0,0,365
2019-03-01,Siddipet,6524,80622708,0,0,289
2019-03-01,Suryapet,4077,57736244,0,0,229
2019-03-01,Vikarabad,2798,36105058,0,0,353
2019-03-01,Wanaparthy,2787,21334622,0,0,0
2019-03-01,Warangal,1193,15854969,0,0,9
2019-03-01,Yadadri Bhuvanagiri,10043,135836541,0,0,129
2019-04-01,Adilabad,1043,12672655,0,0,747
2019-04-01,Bhadradri Kothagudem,542,12610700,0,0,13
2019-04-01,Hanumakonda,4186,120047007,0,0,1162
2019-04-01,Hyderabad,5268,724238098,0,0,164
2019-04-01,Jagtial,1943,26031616,0,0,690
2019-04-01,Jangaon,2372,30706161,0,0,23
2019-04-01,Jogulamba Gadwal,2074,17019180,0,0,57
2019-04-01,Kamareddy,2876,26367902,0,0,1271
2019-04-01,Karimnagar,2748,58308650,0,0,1044
2019-04-01,Khammam,4088,89082890,0,0,148
2019-04-01,Komaram Bheem Asifabad,585,8302945,0,0,200
2019-04-01,Mahabubabad,1089,15915285,0,0,97
2019-04-01,Mahabubnagar,4533,59236363,0,0,30
2019-04-01,Mancherial,1620,24326193,0,0,109
2019-04-01,Medak,2205,30584778,0,0,335
2019-04-01,Medchal-Malkajgiri,14140,1080766807,0,0,714
2019-04-01,Mulugu,563,5688052,0,0,9
2019-04-01,Nagarkurnool,2726,21804047,0,0,77
2019-04-01,Nalgonda,6133,82593256,0,0,367
2019-04-01,Narayanpet,2091,13948976,0,0,0
2019-04-01,Nirmal,1767,18940764,0,0,993
2019-04-01,Nizamabad,4562,60415544,0,0,1403
2019-04-01,Peddapalli,1384,27467135,0,0,267
2019-04-01,Rajanna Sircilla,2116,23674170,0,0,182
2019-04-01,Ranga Reddy,29436,2026355727,0,0,1148
2019-04-01,Sangareddy,8316,418960714,0,0,326
2019-04-01,Siddipet,4151,41508762,0,0,171
2019-04-01,Suryapet,2692,45800865,0,0,29
2019-04-01,Vikarabad,2259,26570227,0,0,201
2019-04-01,Wanaparthy,2355,19227636,0,0,0
2019-04-01,Warangal,947,10639865,0,0,12
2019-04-01,Yadadri Bhuvanagiri,7413,113680902,0,0,18
2019-05-01,Adilabad,1092,15177385,0,0,951
2019-05-01,Bhadradri Kothagudem,782,12779175,0,0,20
2019-05-01,Hanumakonda,5395,151385340,0,0,726
2019-05-01,Hyderabad,5210,754708131,0,0,136
2019-05-01,Jagtial,2312,29341793,0,0,557
2019-05-01,Jangaon,2968,38073544,0,0,8
2019-05-01,Jogulamba Gadwal,2392,21224914,0,0,40
2019-05-01,Kamareddy,3352,26907600,0,0,874
2019-05-01,Karimnagar,3029,60448065,0,0,1128
2019-05-01,Khammam,5095,93397223,0,0,186
2019-05-01,Komaram Bheem Asifabad,414,4902685,0,0,132
2019-05-01,Mahabubabad,1468,19541233,0,0,76
2019-05-01,Mahabubnagar,4301,73344601,0,0,9
2019-05-01,Mancherial,2260,33143566,0,0,114
2019-05-01,Medak,2400,68953812,0,0,291
2019-05-01,Medchal-Malkajgiri,16036,1231074513,0,0,721
2019-05-01,Mulugu,616,6059339,0,0,6
2019-05-01,Nagarkurnool,3471,25935850,0,0,48
2019-05-01,Nalgonda,6592,90267315,0,0,275
2019-05-01,Narayanpet,1615,11855661,0,0,4
2019-05-01,Nirmal,1788,20714061,0,0,945
2019-05-01,Nizamabad,5047,71038874,0,0,1450
2019-05-01,Peddapalli,1554,27369396,0,0,408
2019-05-01,Rajanna Sircilla,2097,23745502,0,0,223
2019-05-01,Ranga Reddy,31310,2027201202,0,0,866
2019-05-01,Sangareddy,8494,425344246,0,0,241
2019-05-01,Siddipet,4478,49926112,0,0,154
2019-05-01,Suryapet,3460,53073454,0,0,69
2019-05-01,Vikarabad,2347,26915352,0,0,81
2019-05-01,Wanaparthy,2809,20217773,0,0,1
2019-05-01,Warangal,1230,15030867,0,0,2
2019-05-01,Yadadri Bhuvanagiri,8787,161615746,0,0,13
2019-06-01,Adilabad,824,11443194,0,0,772
2019-06-01,Bhadradri Kothagudem,705,13006275,0,0,14
2019-06-01,Hanumakonda,4541,141468882,0,0,1501
2019-06-01,Hyderabad,5015,746210249,0,0,409
2019-06-01,Jagtial,2672,32368172,0,0,645
2019-06-01,Jangaon,2766,34975070,0,0,490
2019-06-01,Jogulamba Gadwal,1753,24300464,0,0,297
2019-06-01,Kamareddy,3595,34889349,0,0,1024
2019-06-01,Karimnagar,3276,63248165,0,0,940
2019-06-01,Khammam,5049,99823253,0,0,187
2019-06-01,Komaram Bheem Asifabad,520,5626095,0,0,139
2019-06-01,Mahabubabad,1392,18292822,0,0,373
2019-06-01,Mahabubnagar,3565,50331243,0,0,583
2019-06-01,Mancherial,1994,26534317,0,0,119
2019-06-01,Medak,2613,45801812,0,0,632
2019-06-01,Medchal-Malkajgiri,11808,942570587,0,0,4991
2019-06-01,Mulugu,721,6553495,0,0,336
2019-06-01,Nagarkurnool,4267,29213266,0,0,110
2019-06-01,Nalgonda,7146,104282218,0,0,503
2019-06-01,Narayanpet,1701,12770293,0,0,0
2019-06-01,Nirmal,1860,20888875,0,0,926
2019-06-01,Nizamabad,5258,66957257,0,0,1821
2019-06-01,Peddapalli,2053,33732651,0,0,540
2019-06-01,Rajanna Sircilla,2388,27212704,0,0,365
2019-06-01,Ranga Reddy,24084,2089441609,0,0,4966
2019-06-01,Sangareddy,8251,388914751,0,0,912
2019-06-01,Siddipet,5625,50053613,0,0,1302
2019-06-01,Suryapet,3319,46934818,0,0,665
2019-06-01,Vikarabad,2072,29390216,0,0,654
2019-06-01,Wanaparthy,2527,17696126,0,0,8
2019-06-01,Warangal,1276,14677798,0,0,11
2019-06-01,Yadadri Bhuvanagiri,9280,106077226,0,0,1086
2019-07-01,Adilabad,1186,17853370,0,0,796
2019-07-01,Bhadradri Kothagudem,708,13359678,0,0,10
2019-07-01,Hanumakonda,5892,152570326,0,0,961
2019-07-01,Hyderabad,5573,658623385,0,0,347
2019-07-01,Jagtial,3106,35101355,0,0,654
2019-07-01,Jangaon,3210,38094533,0,0,66
2019-07-01,Jogulamba Gadwal,3068,22574155,0,0,299
2019-07-01,Kamareddy,3835,32920357,0,0,841
2019-07-01,Karimnagar,3675,69644228,0,0,955
2019-07-01,Khammam,5472,98933054,0,0,105
2019-07-01,Komaram Bheem Asifabad,504,5472687,0,0,111
2019-07-01,Mahabubabad,1858,19590782,0,0,455
2019-07-01,Mahabubnagar,5056,58994710,0,0,1224
2019-07-01,Mancherial,2434,33016334,0,0,57
2019-07-01,Medak,2909,38470965,0,0,294
2019-07-01,Medchal-Malkajgiri,14497,1017656366,0,0,2341
2019-07-01,Mulugu,1022,9855642,0,0,221
2019-07-01,Nagarkurnool,4185,28345301,0,0,376
2019-07-01,Nalgonda,8928,115173858,0,0,490
2019-07-01,Narayanpet,2187,16498551,0,0,0
2019-07-01,Nirmal,2127,22890600,0,0,846
2019-07-01,Nizamabad,5749,74149259,0,0,1902
2019-07-01,Peddapalli,2236,34112815,0,0,589
2019-07-01,Rajanna Sircilla,2413,25639647,0,0,364
2019-07-01,Ranga Reddy,29063,1762830038,0,0,4181
2019-07-01,Sangareddy,10308,406370671,0,0,1094
2019-07-01,Siddipet,5575,47714647,0,0,881
2019-07-01,Suryapet,4709,70377544,0,0,827
2019-07-01,Vikarabad,2635,31158113,0,0,849
2019-07-01,Wanaparthy,3460,22968808,0,0,0
2019-07-01,Warangal,1451,17966223,0,0,5
2019-07-01,Yadadri Bhuvanagiri,9448,134999011,0,0,648
2019-08-01,Adilabad,1124,14955291,0,0,671
2019-08-01,Bhadradri Kothagudem,833,15008087,0,0,0
2019-08-01,Hanumakonda,4997,135863416,0,0,1018
2019-08-01,Hyderabad,5956,797295938,0,0,197
2019-08-01,Jagtial,2497,32248561,0,0,425
2019-08-01,Jangaon,2920,35046121,0,0,15
2019-08-01,Jogulamba Gadwal,2519,18515918,0,0,299
2019-08-01,Kamareddy,2710,24438466,0,0,528
2019-08-01,Karimnagar,3784,73473475,0,0,865
2019-08-01,Khammam,5246,96601052,0,0,46
2019-08-01,Komaram Bheem Asifabad,387,5255110,0,0,93
2019-08-01,Mahabubabad,1648,19611924,0,0,306
2019-08-01,Mahabubnagar,4864,73289753,0,0,978
2019-08-01,Mancherial,1715,30332822,0,0,5
2019-08-01,Medak,2569,31935569,0,0,117
2019-08-01,Medchal-Malkajgiri,14718,1122098095,0,0,1829
2019-08-01,Mulugu,816,7554861,0,0,71
2019-08-01,Nagarkurnool,4164,28291631,0,0,281
2019-08-01,Nalgonda,7301,88276635,0,0,428
2019-08-01,Narayanpet,1826,12672060,0,0,0
2019-08-01,Nirmal,1523,15199278,0,0,481
2019-08-01,Nizamabad,5062,62483945,0,0,1373
2019-08-01,Peddapalli,1842,31819721,0,0,301
2019-08-01,Rajanna Sircilla,2493,22575950,0,0,333
2019-08-01,Ranga Reddy,27288,2010161113,0,0,2457
2019-08-01,Sangareddy,9685,413909852,0,0,953
2019-08-01,Siddipet,5798,62277913,0,0,818
2019-08-01,Suryapet,4144,57763766,0,0,391
2019-08-01,Vikarabad,2197,33431499,0,0,777
2019-08-01,Wanaparthy,3091,22700059,0,0,0
2019-08-01,Warangal,1332,18341690,0,0,0
2019-08-01,Yadadri Bhuvanagiri,7865,113198332,0,0,594
2019-09-01,Adilabad,801,15818167,0,0,504
2019-09-01,Bhadradri Kothagudem,611,11952990,0,0,1
2019-09-01,Hanumakonda,4960,135703564,0,0,1157
2019-09-01,Hyderabad,3910,447847595,0,0,78
2019-09-01,Jagtial,2478,26907074,0,0,463
2019-09-01,Jangaon,2452,30412836,0,0,117
2019-09-01,Jogulamba Gadwal,1968,12895743,0,0,217
2019-09-01,Kamareddy,3078,28949349,0,0,517
2019-09-01,Karimnagar,3643,63594054,0,0,848
2019-09-01,Khammam,4093,81625269,0,0,28
2019-09-01,Komaram Bheem Asifabad,280,3056614,0,0,28
2019-09-01,Mahabubabad,1467,15868051,0,0,336
2019-09-01,Mahabubnagar,4281,64062953,0,0,1039
2019-09-01,Mancherial,1632,23754440,0,0,1
2019-09-01,Medak,2251,29548372,0,0,106
2019-09-01,Medchal-Malkajgiri,12399,1009699757,0,0,1369
2019-09-01,Mulugu,754,6473599,0,0,24
2019-09-01,Nagarkurnool,3449,24156093,0,0,26
2019-09-01,Nalgonda,7337,87408229,0,0,354
2019-09-01,Narayanpet,1778,14008668,0,0,0
2019-09-01,Nirmal,1675,15998743,0,0,534
2019-09-01,Nizamabad,4738,54820621,0,0,1434
2019-09-01,Peddapalli,1574,24092340,0,0,344
2019-09-01,Rajanna Sircilla,2409,21464218,0,0,348
2019-09-01,Ranga Reddy,25274,1933407716,0,0,2668
2019-09-01,Sangareddy,8096,436896437,0,0,892
2019-09-01,Siddipet,5103,44403848,0,0,706
2019-09-01,Suryapet,3335,53229881,0,0,135
2019-09-01,Vikarabad,2078,21904010,0,0,546
2019-09-01,Wanaparthy,2624,17206310,0,0,0
2019-09-01,Warangal,1171,14836623,0,0,2
2019-09-01,Yadadri Bhuvanagiri,10060,151915060,0,0,753
2019-10-01,Adilabad,881,10277285,0,0,510
2019-10-01,Bhadradri Kothagudem,712,12677945,0,0,0
2019-10-01,Hanumakonda,4847,143239985,0,0,1096
2019-10-01,Hyderabad,4603,612956204,0,0,73
2019-10-01,Jagtial,2180,24713520,0,0,321
2019-10-01,Jangaon,2302,28389435,0,0,18
2019-10-01,Jogulamba Gadwal,1909,15821250,0,0,122
2019-10-01,Kamareddy,2548,21200384,0,0,480
2019-10-01,Karimnagar,3265,66449860,0,0,761
2019-10-01,Khammam,4220,81248954,0,0,38
2019-10-01,Komaram Bheem Asifabad,239,3877226,0,0,24
2019-10-01,Mahabubabad,1224,15367793,0,0,279
2019-10-01,Mahabubnagar,4289,62143167,0,0,1089
2019-10-01,Mancherial,1635,26801116,0,0,0
2019-10-01,Medak,2309,27481586,0,0,74
2019-10-01,Medchal-Malkajgiri,12870,960760982,0,0,1036
2019-10-01,Mulugu,692,5598122,0,0,20
2019-10-01,Nagarkurnool,2965,23957219,0,0,0
2019-10-01,Nalgonda,6399,77880007,0,0,551
2019-10-01,Narayanpet,1595,11858788,0,0,0
2019-10-01,Nirmal,1596,16085446,0,0,544
2019-10-01,Nizamabad,4583,60778637,0,0,1473
2019-10-01,Peddapalli,2008,25252869,0,0,122
2019-10-01,Rajanna Sircilla,2155,20876708,0,0,297
2019-10-01,Ranga Reddy,24410,1808694819,0,0,2574
2019-10-01,Sangareddy,7535,322031312,0,0,665
2019-10-01,Siddipet,5139,53915598,0,0,613
2019-10-01,Suryapet,2864,48430668,0,0,65
2019-10-01,Vikarabad,2061,29631359,0,0,587
2019-10-01,Wanaparthy,2576,16297175,0,0,0
2019-10-01,Warangal,1011,11442985,0,0,2
2019-10-01,Yadadri Bhuvanagiri,8233,120542910,0,0,427
2019-11-01,Adilabad,900,14256963,0,0,624
2019-11-01,Bhadradri Kothagudem,510,11605895,0,0,0
2019-11-01,Hanumakonda,4876,137448091,0,0,1058
2019-11-01,Hyderabad,5071,768221659,0,0,66
2019-11-01,Jagtial,2020,27837785,0,0,239
2019-11-01,Jangaon,2192,63537802,0,0,6
2019-11-01,Jogulamba Gadwal,1854,13905589,0,0,129
2019-11-01,Kamareddy,2703,25998774,0,0,420
2019-11-01,Karimnagar,3319,65404640,0,0,695
2019-11-01,Khammam,4154,84400983,0,0,86
2019-11-01,Komaram Bheem Asifabad,318,3510685,0,0,12
2019-11-01,Mahabubabad,1197,16466357,0,0,268
2019-11-01,Mahabubnagar,4102,60830591,0,0,1292
2019-11-01,Mancherial,1563,22840845,0,0,0
2019-11-01,Medak,1755,29444560,0,0,73
2019-11-01,Medchal-Malkajgiri,13243,1086466648,0,0,976
2019-11-01,Mulugu,862,7577874,0,0,13
2019-11-01,Nagarkurnool,2774,22911353,0,0,7
2019-11-01,Nalgonda,5631,83622562,0,0,687
2019-11-01,Narayanpet,1495,12984080,0,0,0
2019-11-01,Nirmal,1342,14521330,0,0,290
2019-11-01,Nizamabad,4536,62130368,0,0,1518
2019-11-01,Peddapalli,1733,24768431,0,0,102
2019-11-01,Rajanna Sircilla,1968,19924292,0,0,221
2019-11-01,Ranga Reddy,24308,1900190527,0,0,2428
2019-11-01,Sangareddy,7917,326206436,0,0,718
2019-11-01,Siddipet,4666,38005955,0,0,475
2019-11-01,Suryapet,2756,47478958,0,0,46
2019-11-01,Vikarabad,1991,23161905,0,0,466
2019-11-01,Wanaparthy,2321,18429221,0,0,4
2019-11-01,Warangal,974,15390223,0,0,8
2019-11-01,Yadadri Bhuvanagiri,7154,101753131,0,0,269
2019-12-01,Adilabad,1173,17703534,0,0,695
2019-12-01,Bhadradri Kothagudem,557,12473935,0,0,1
2019-12-01,Hanumakonda,5440,163289204,0,0,1042
2019-12-01,Hyderabad,6061,752855272,0,0,87
2019-12-01,Jagtial,2681,33031207,0,0,222
2019-12-01,Jangaon,2604,31042865,0,0,5
2019-12-01,Jogulamba Gadwal,2027,13401500,0,0,94
2019-12-01,Kamareddy,3231,24296657,0,0,374
2019-12-01,Karimnagar,4161,82730665,0,0,811
2019-12-01,Khammam,5220,103834902,0,0,87
2019-12-01,Komaram Bheem Asifabad,390,5178860,0,0,11
2019-12-01,Mahabubabad,1595,23309028,0,0,295
2019-12-01,Mahabubnagar,4090,88675750,0,0,1187
2019-12-01,Mancherial,1812,32307331,0,0,0
2019-12-01,Medak,2598,38030142,0,0,89
2019-12-01,Medchal-Malkajgiri,14416,1156263714,0,0,771
2019-12-01,Mulugu,747,6376463,0,0,16
2019-12-01,Nagarkurnool,3023,25540937,0,0,4
2019-12-01,Nalgonda,6615,89382067,0,0,395
2019-12-01,Narayanpet,1826,13948618,0,0,1
2019-12-01,Nirmal,1762,19964775,0,0,170
2019-12-01,Nizamabad,5453,77453907,0,0,1446
2019-12-01,Peddapalli,1941,29201390,0,0,106
2019-12-01,Rajanna Sircilla,2261,21228175,0,0,185
2019-12-01,Ranga Reddy,25924,2050739767,0,0,2248
2019-12-01,Sangareddy,8615,384598579,0,0,929
2019-12-01,Siddipet,5954,52786211,0,0,334
2019-12-01,Suryapet,3533,54070047,0,0,129
2019-12-01,Vikarabad,2359,30804967,0,0,382
2019-12-01,Wanaparthy,2495,20932006,0,0,1
2019-12-01,Warangal,1252,20965877,0,0,8
2019-12-01,Yadadri Bhuvanagiri,8624,119971816,0,0,198
2020-01-01,Adilabad,950,14521521,0,0,631
2020-01-01,Bhadradri Kothagudem,464,12467121,0,0,0
2020-01-01,Hanumakonda,5252,163242605,0,0,953
2020-01-01,Hyderabad,5293,658828489,0,0,60
2020-01-01,Jagtial,2205,26984780,0,0,162
2020-01-01,Jangaon,2216,25500870,0,0,7
2020-01-01,Jogulamba Gadwal,1921,17614714,0,0,146
2020-01-01,Kamareddy,3256,21360534,0,0,462
2020-01-01,Karimnagar,3236,63524654,0,0,592
2020-01-01,Khammam,4999,93694535,0,0,29
2020-01-01,Komaram Bheem Asifabad,464,3913935,0,0,2
2020-01-01,Mahabubabad,1197,15373698,0,0,123
2020-01-01,Mahabubnagar,3952,51248313,0,0,955
2020-01-01,Mancherial,1514,23052140,0,0,0
2020-01-01,Medak,2486,44629057,0,0,30
2020-01-01,Medchal-Malkajgiri,11954,935715174,0,0,646
2020-01-01,Mulugu,624,5881707,0,0,314
2020-01-01,Nagarkurnool,2730,18293182,0,0,4
2020-01-01,Nalgonda,5881,68267206,0,0,257
2020-01-01,Narayanpet,1512,10865635,0,0,0
2020-01-01,Nirmal,1319,15156989,0,0,64
2020-01-01,Nizamabad,5194,59314154,0,0,1425
2020-01-01,Peddapalli,1528,31381830,0,0,120
2020-01-01,Rajanna Sircilla,1917,19918125,0,0,160
2020-01-01,Ranga Reddy,22237,1805104882,0,0,1894
2020-01-01,Sangareddy,7369,280243584,0,0,693
2020-01-01,Siddipet,4755,38915554,0,0,319
2020-01-01,Suryapet,3236,48049633,0,0,93
2020-01-01,Vikarabad,1878,23127713,0,0,283
2020-01-01,Wanaparthy,2003,16030048,0,0,0
2020-01-01,Warangal,1049,13700735,0,0,1
2020-01-01,Yadadri Bhuvanagiri,6260,88354661,0,0,43
2020-02-01,Adilabad,1473,18929772,0,0,844
2020-02-01,Bhadradri Kothagudem,586,13411321,0,0,0
2020-02-01,Hanumakonda,5856,177104500,0,0,1130
2020-02-01,Hyderabad,6187,738070176,0,0,31
2020-02-01,Jagtial,2720,35896456,0,0,187
2020-02-01,Jangaon,2751,32313940,0,0,7
2020-02-01,Jogulamba Gadwal,2098,17880967,0,0,238
2020-02-01,Kamareddy,3789,33422107,0,0,481
2020-02-01,Karimnagar,3807,78637089,0,0,580
2020-02-01,Khammam,6101,113983602,0,0,11
2020-02-01,Komaram Bheem Asifabad,441,4551190,0,0,0
2020-02-01,Mahabubabad,1626,21233617,0,0,103
2020-02-01,Mahabubnagar,4658,62577930,0,0,1096
2020-02-01,Mancherial,2173,32744775,0,0,0
2020-02-01,Medak,3079,33549684,0,0,22
2020-02-01,Medchal-Malkajgiri,14898,1172865763,0,0,761
2020-02-01,Mulugu,654,6504433,0,0,325
2020-02-01,Nagarkurnool,3243,21676692,0,0,0
2020-02-01,Nalgonda,8209,103263040,0,0,342
2020-02-01,Narayanpet,2130,15190030,0,0,0
2020-02-01,Nirmal,1961,20439919,0,0,62
2020-02-01,Nizamabad,5691,67972419,0,0,1721
2020-02-01,Peddapalli,1972,35184230,0,0,135
2020-02-01,Rajanna Sircilla,2486,24879936,0,0,163
2020-02-01,Ranga Reddy,26299,2200943399,0,0,1619
2020-02-01,Sangareddy,9486,404209098,0,0,790
2020-02-01,Siddipet,5534,45706795,0,0,249
2020-02-01,Suryapet,4852,69919895,0,0,46
2020-02-01,Vikarabad,2594,30642558,0,0,334
2020-02-01,Wanaparthy,2762,21330798,0,0,0
2020-02-01,Warangal,1139,16367430,0,0,2
2020-02-01,Yadadri Bhuvanagiri,7896,114481607,0,0,33
2020-03-01,Adilabad,1105,14473096,0,0,585
2020-03-01,Bhadradri Kothagudem,478,21113825,0,0,0
2020-03-01,Hanumakonda,4506,116917458,0,0,1048
2020-03-01,Hyderabad,4552,639551082,0,0,129
2020-03-01,Jagtial,2014,26747225,0,0,139
2020-03-01,Jangaon,2047,21392237,0,0,228
2020-03-01,Jogulamba Gadwal,1928,12996208,0,0,231
2020-03-01,Kamareddy,2916,25385565,0,0,501
2020-03-01,Karimnagar,3133,58938590,0,0,393
2020-03-01,Khammam,4598,91595270,0,0,10
2020-03-01,Komaram Bheem Asifabad,414,3788075,0,0,110
2020-03-01,Mahabubabad,1061,12860578,0,0,276
2020-03-01,Mahabubnagar,3868,86288684,0,0,972
2020-03-01,Mancherial,1525,29553726,0,0,144
2020-03-01,Medak,2078,19040663,0,0,71
2020-03-01,Medchal-Malkajgiri,11009,827350110,0,0,1024
2020-03-01,Mulugu,596,6225967,0,0,285
2020-03-01,Nagarkurnool,3065,21452512,0,0,69
2020-03-01,Nalgonda,5744,69051364,0,0,321
2020-03-01,Narayanpet,1839,13097423,0,0,0
2020-03-01,Nirmal,1591,16975713,0,0,62
2020-03-01,Nizamabad,4168,56216847,0,0,1429
2020-03-01,Peddapalli,1734,28372288,0,0,273
2020-03-01,Rajanna Sircilla,2068,18392715,0,0,156
2020-03-01,Ranga Reddy,19281,1634579400,0,0,1498
2020-03-01,Sangareddy,7382,389937640,0,0,596
2020-03-01,Siddipet,3711,33299677,0,0,219
2020-03-01,Suryapet,3046,46034033,0,0,30
2020-03-01,Vikarabad,1988,21851696,0,0,275
2020-03-01,Wanaparthy,2157,18193770,0,0,8
2020-03-01,Warangal,1122,17066492,0,0,7
2020-03-01,Yadadri Bhuvanagiri,5699,93196149,0,0,129
2020-04-01,Adilabad,9,107295,0,0,3
2020-04-01,Bhadradri Kothagudem,18,719375,0,0,0
2020-04-01,Hanumakonda,308,8877215,0,0,334
2020-04-01,Hyderabad,89,16746877,0,0,18
2020-04-01,Jagtial,158,1151995,0,0,7
2020-04-01,Jangaon,27,259770,0,0,1
2020-04-01,Jogulamba Gadwal,4,30615,0,0,0
2020-04-01,Kamareddy,21,14090,0,0,2
2020-04-01,Karimnagar,90,2004050,0,0,33
2020-04-01,Khammam,419,868795,0,0,11
2020-04-01,Komaram Bheem Asifabad,1,0,0,0,0
2020-04-01,Mahabubabad,2,0,0,0,0
2020-04-01,Mahabubnagar,422,7340232,0,0,328
2020-04-01,Mancherial,7,186260,0,0,5
2020-04-01,Medak,84,745700,0,0,6
2020-04-01,Medchal-Malkajgiri,155,26577040,0,0,71
2020-04-01,Mulugu,33,246120,0,0,10
2020-04-01,Nagarkurnool,351,2980350,0,0,139
