Month,District,RainFall,Min_Temp,Max_Temp,Min_Humidity,Max_Humidity,Std_Rainfall
2019-08-01,Mulugu,18.92186379928315,24.945878136200715,31.53620071684588,74.66953405017921,95.9057347670251,34.36861839420821
2019-08-01,Nagarkurnool,3.1551612903225807,23.624193548387098,30.846935483870965,68.34903225806453,92.79693548387097,6.921931790725906
2019-08-01,Nalgonda,4.60426638917794,25.58709677419355,33.08116545265349,63.31082206035379,89.26774193548387,10.46687595205129
2019-08-01,Narayanpet,3.772140762463343,23.447214076246333,31.198826979472138,68.41818181818181,92.16129032258064,7.942407646752117
2019-08-01,Nirmal,7.848556876061121,24.289983022071308,30.95297113752122,73.52937181663837,95.02105263157895,12.989752061842331
2019-08-01,Nizamabad,10.70500556173526,23.968854282536153,30.742491657397107,76.2563959955506,96.13715239154617,17.716643976861548
2019-08-01,Peddapalli,10.274654377880184,24.986866359447003,31.514976958525345,76.99769585253456,96.87050691244241,17.544390495854557
2019-08-01,Rajanna Sircilla,7.867245657568239,23.885359801488832,30.69106699751861,74.74739454094293,96.29007444168735,12.808882921559114
2019-08-01,Ranga Reddy,4.6497013142174435,23.198327359617682,30.38626045400239,69.50346475507766,92.82365591397848,8.407729727402828
2019-08-01,Sangareddy,7.085111662531018,23.098511166253104,30.384367245657568,69.58213399503721,93.95347394540943,12.765886283224182
2019-08-01,Siddipet,6.100561009817672,23.62678821879383,30.569424964936886,73.01304347826087,95.77531556802245,10.824231540800987
2019-08-01,Suryapet,5.314866760168303,25.746423562412343,33.31725105189341,65.05287517531556,93.14922861150069,8.891902516020588
2019-08-01,Vikarabad,6.755376344086022,22.651254480286738,30.112903225806452,72.33888888888889,96.15824372759857,10.647766673645108
2019-08-01,Wanaparthy,4.034562211981567,24.176036866359446,31.66152073732719,65.78110599078342,92.51612903225806,8.85215251113628
2019-08-01,Warangal,9.851612903225806,25.02962962962963,32.054241338112305,74.27694145758662,96.91123058542414,18.251807615880296
2019-08-01,Yadadri Bhuvanagiri,4.055218216318785,24.563757115749528,32.07495256166983,63.72163187855788,91.81878557874762,7.544519723052668
2019-09-01,Adilabad,6.326628352490421,23.688601532567052,30.66072796934866,75.83170498084291,97.66053639846744,11.278154777022387
2019-09-01,Bhadradri Kothagudem,8.885157421289355,25.15205397301349,32.425247376311845,76.59758620689655,96.84478260869565,14.82437744913629
2019-09-01,Hyderabad,11.471551724137932,23.545161381362888,30.577398655582922,65.33726036535303,90.97249332922824,22.842237811924164
2019-09-01,Jagtial,8.410919540229886,23.869859514687104,31.64690293742018,77.9919220945083,98.00357598978289,14.771392162152528
2019-09-01,Jangaon,7.32183908045977,23.81925287356322,31.083189655172415,73.81776819923371,95.5734674329502,12.779603032510623
2019-09-01,Jayashankar Bhupalpally,9.360815047021942,24.96421107628004,32.69973876698015,78.24963427377222,99.13782654127482,19.301678177445734
2019-09-01,Jogulamba Gadwal,6.758620689655173,24.061637931034486,31.802083333333332,65.0349377394636,92.16221264367816,13.479033151210954
2019-09-01,Kamareddy,11.319435736677116,22.8330329153605,30.409861546499474,72.59247648902821,95.4614289446186,19.383183044186392
2019-09-01,Karimnagar,10.341594827586206,23.852119252873564,31.626436781609193,76.91262571839081,97.98266882183908,17.518711207604216
2019-09-01,Khammam,7.847454844006569,25.174110563765737,32.556185002736726,76.78481116584564,96.15498084291187,11.990419596371636
2019-09-01,Komaram Bheem Asifabad,8.99264367816092,24.39229885057471,31.4272030651341,75.57781609195402,96.29758620689654,13.183280542111092
2019-09-01,Mahabubabad,8.84375,24.613541666666666,31.924461206896552,73.90140086206897,96.7490301724138,15.466096263741173
2019-09-01,Mahabubnagar,7.684827586206897,22.83785440613027,30.147164750957852,73.5355938697318,94.29796934865901,14.01654715513891
2019-09-01,Mancherial,9.236015325670497,24.586366538952745,31.70890804597701,75.56720945083015,96.33036398467432,17.013154158420797
2019-09-01,Medak,9.384827586206896,22.617873563218392,30.24626436781609,79.19617816091954,98.55951149425287,14.409725323823697
2019-09-01,Medchal-Malkajgiri,9.588965517241379,22.917472657610585,30.22382421920353,67.90766353187043,92.3637311041449,17.802670735957275
2019-09-01,Mulugu,6.225670498084291,24.96934865900383,31.895530012771392,75.26366538952746,96.5470625798212,9.184761210342426
2019-09-01,Nagarkurnool,5.048448275862069,23.338318965517242,30.509698275862068,75.28613505747127,96.36556034482759,9.899087430546128
2019-09-01,Nalgonda,6.64238042269188,24.881878012606602,32.55507971820541,71.33832962550983,93.58791249536523,15.284789275335802
2019-09-01,Narayanpet,6.946394984326019,23.23740856844305,30.922936259143153,74.332131661442,96.95961337513062,15.19965381042293
2019-09-01,Nirmal,7.13393829401089,23.780671506352085,30.955686630369023,74.66288566243195,94.88768905021173,13.368444211779398
2019-09-01,Nizamabad,12.760047562425685,23.356999603646454,30.80935196195006,77.48428260007927,97.16635354736425,19.680895909669832
2019-09-01,Peddapalli,11.907142857142858,24.371264367816092,31.89593596059113,77.97175697865353,96.89716748768473,21.018351140279407
2019-09-01,Rajanna Sircilla,11.53448275862069,23.242307692307694,31.075331564986737,77.092175066313,98.06626878868258,19.292744179865362
2019-09-01,Ranga Reddy,7.356449553001277,22.683510805924602,30.138642141170877,72.55397867564534,95.50594497243922,13.475142641903222
2019-09-01,Sangareddy,6.976657824933686,22.559980106100795,30.403481432360742,71.75918435013263,96.62012599469496,10.448876946948987
2019-09-01,Siddipet,9.030284857571214,23.20028735632184,30.761306846576712,77.16129435282359,97.38018490754624,15.024660821516648
2019-09-01,Suryapet,6.069565217391305,25.114442778610695,32.55494752623689,73.33608195902049,95.74142928535733,10.860768598742222
